road_SPREAD,road_Rolling 3P,road_Rolling TOT,road_Rolling ST,road_Rolling TO,road_Rolling BL,road_Rolling PTS,road_Rolling FG%,road_Rolling FT%,home_Rolling 3P,home_Rolling TOT,home_Rolling ST,home_Rolling TO,home_Rolling BL,home_Rolling PTS,home_Rolling FG%,home_Rolling FT%,home team win
-2.5,11.8,24.6,7.4,14,7,121.6,0.516312651,0.769278499,6.8,21,6.8,15.4,8.4,112.8,0.472112064,0.820404542,0
7,14.2,24,3.8,12.8,3.8,108.4,0.487793469,0.659572494,15,22.6,7.2,13.4,3.4,115.6,0.449992952,0.796902852,1
4.5,10.4,25.2,7.2,15.6,3.6,103.4,0.454586848,0.745440213,10.2,22.6,9.4,14.6,5.4,105.8,0.463494485,0.729300699,0
7.5,8.4,22.6,7.8,16,3.2,90.2,0.408567039,0.763780664,11.4,25.2,7.2,8.6,4.4,111.2,0.47418988,0.876134454,0
5,10.4,21,4.6,11.6,2.8,106.6,0.461521165,0.837855054,6.4,16.6,7.2,12.4,5.8,98,0.444739526,0.770850242,1
4,8.6,21.2,7.4,11,5.4,103.6,0.467823014,0.829606625,7.8,22.6,7.2,12,2.6,101,0.434366591,0.73104287,1
7,9.8,21,9.4,17.4,5.2,105.8,0.471310405,0.699396766,9.8,23,7.8,13.2,6.8,104.4,0.458989592,0.786656315,1
2.5,10.6,26.4,9.2,10.8,3.8,124.8,0.505488215,0.78346801,5.2,23,7.4,11.8,4.2,100.4,0.456320492,0.794929515,1
1.5,8.6,22,7.6,14,4,106.8,0.488986787,0.749040544,10.6,20.2,7.2,14.6,3.2,105.8,0.479190032,0.773795518,1
-1.5,7.8,19.2,6.6,10.2,3,100.4,0.436885733,0.720255183,8.2,23,6.6,12.4,2,104.6,0.471492916,0.761071429,1
12.5,8.6,23,9.6,14.8,6.4,108.2,0.465875437,0.746883117,11.2,25,8.2,14.6,3.8,109.4,0.495747126,0.744440879,1
7,8.2,24.2,8.4,7.4,4.8,112.2,0.488165898,0.6932946,12.6,22.6,3,13,4.2,103.8,0.483491144,0.668803264,1
-6.5,7,19,7,14.8,3.6,107,0.461209519,0.736666667,13.4,22.8,8.4,15,5.4,111.8,0.483133988,0.769116185,0
-3.5,9,21.4,5.6,12.4,3.6,97.4,0.454467468,0.739335555,8.2,22.8,4.8,13.2,5.6,103,0.450639904,0.775963203,1
4,11.2,23.6,7,14,6.6,120.8,0.517578474,0.756707071,10,22.8,7,14.6,3.4,99.6,0.415260626,0.739600122,1
17,10.6,26.8,7.8,15.8,2.6,106,0.471637328,0.753101504,10.2,24.2,9.6,13.2,5.6,100.8,0.438178151,0.727776486,1
7.5,10.8,20.6,4.4,11.4,3.4,101.4,0.43934039,0.820761037,9.2,24.2,9.4,11.4,3,122.6,0.494906205,0.760758332,0
3,9.6,25.2,6.4,8.8,3.8,110.6,0.475551887,0.879849624,7.6,19.8,5.6,12.6,3.4,94.2,0.438287097,0.745049841,1
6,5.6,23.8,6.8,12.8,4.2,102.8,0.460971655,0.806118326,12.2,22,10.4,14.8,3.2,101.2,0.42229094,0.83362937,1
6,9.6,22.6,8.6,12.4,4.6,100,0.433337549,0.692933455,14.2,20.8,6.6,9.8,6.2,107.2,0.457519509,0.756655844,1
-2.5,11,19.6,6,13.4,2.8,106.2,0.481615535,0.796255411,7,23,7.4,7.6,3,104.2,0.449229163,0.711339713,0
-2.5,8.8,25.4,8.6,12.4,2.6,103.6,0.445481133,0.742505321,10,23.2,6.8,14.2,4.2,95,0.413360124,0.786507937,0
17.5,8.6,21.8,9.4,15.2,5.6,109.4,0.467415904,0.712672591,14.2,23.4,8.6,11.4,3.8,114.6,0.450352147,0.762920168,1
11,10.2,20.4,5.8,14.8,5.6,110.2,0.464151302,0.765098679,11.8,26,7,15,7,106.4,0.474434824,0.814597491,0
6,9.8,23,6.6,13,2.6,106.8,0.475195532,0.763452381,6.8,19.4,5.8,13.8,7.6,109.4,0.461407703,0.799114219,0
7,10.2,22.2,8,13,5.6,102,0.473004006,0.834389234,9.8,21.2,7,12.4,3.4,108.2,0.492516199,0.743062283,0
8.5,11.6,20.4,5.6,13.8,3.2,103.6,0.484010917,0.812922078,14.2,24.4,3,11.8,4.6,111,0.507081252,0.694407128,1
2,7.2,22.2,7.6,13.6,3.8,109.2,0.475028453,0.717843137,6,17.2,7.6,11.4,5.2,95.2,0.438376753,0.804183575,0
5,13,22,8.2,16,5.4,109.4,0.471440572,0.801273048,8.6,23.4,5.4,13,5.2,99.4,0.44100135,0.739040127,0
4,9.4,25.4,7.4,12,2,101.6,0.441527221,0.775838654,9.2,22.2,9.6,17.8,5.6,106.4,0.474356741,0.703482787,0
5.5,9,21.2,6.2,12.8,3.2,104.2,0.479000217,0.764485614,12.8,28,9,15,4.6,114.8,0.512889984,0.752440879,1
14,7.6,22.4,6.8,9.8,3.2,100.6,0.429846063,0.793939394,10.4,24.8,9.8,15.2,7.2,99.6,0.419996333,0.722559095,1
-5,12.2,20.6,4.2,11.8,3.2,103,0.442931794,0.802261037,9.4,26.4,8.8,16.2,4.2,105.6,0.461550505,0.715006266,1
7.5,10.6,23.4,7.4,13.2,4.4,94.2,0.406157688,0.765555556,10.2,26.4,7.2,11.6,2.4,117.8,0.501356069,0.745124909,1
-8.5,12.2,25,9.6,14.4,3,103.4,0.455857582,0.860057941,12.2,22.6,6.8,15.4,4.8,109.2,0.459940094,0.809092597,0
3.5,5.6,16.2,9.2,12,6.4,96.8,0.436401444,0.787516908,6.4,20.6,7.2,7.8,3.2,99,0.435124006,0.714673046,0
-6.5,14.2,25.8,9.2,12.4,3.8,117.8,0.460242257,0.744170168,9.6,22.2,8,12.4,4.6,101.4,0.447893218,0.691504884,1
4,6.4,24.2,6.4,11.6,3.8,105.6,0.470232058,0.820663781,13.8,21.4,7.2,10.8,6,107.2,0.45412348,0.75841023,1
2,7.2,20.8,7.4,11,3,98,0.410196501,0.803463203,7.2,21,6.2,14.2,7.8,107.8,0.452419832,0.766147186,0
-8,9.4,21,8.2,12.8,4.6,99,0.463682509,0.826389234,7.2,20.6,10,14.6,4.6,110,0.468157331,0.710450368,0
12.5,9.8,23.4,6.4,13.6,4.6,109,0.484651075,0.739082633,9.6,25,8.8,14.2,3.6,116,0.50135883,0.735737874,1
1.5,9.8,19.8,6.4,14.8,4.8,107,0.448563066,0.788114552,8.2,22.2,9.6,17.4,6.2,102.4,0.463363955,0.708606127,0
3.5,10,27,6.2,11.4,3.6,115.6,0.478808815,0.785475786,8,24,6.2,8.8,4.2,106,0.474156538,0.852743397,1
14,14.2,24.2,3.6,10.4,3.8,109.6,0.501058593,0.668635804,10.4,22.8,5.4,11.4,3.4,108.8,0.499424773,0.764485614,1
-6.5,10.6,20.8,4.8,13.2,3.4,102.6,0.485456265,0.795779221,9.6,24.2,7.8,13.6,4.6,97.4,0.417268799,0.771616162,1
-4,11.8,26.8,7.2,16,6.8,105.2,0.478980279,0.778655462,9.4,26.6,7.4,11.2,2.6,100.4,0.437998141,0.783530962,1
-2,14,25.6,9.8,12.4,3.8,118.2,0.44837912,0.735714286,13.2,28.6,8.2,13.6,4.6,119,0.519866728,0.771671649,0
10.5,8.6,20.2,7.8,14,5.6,99.6,0.475196973,0.82257971,8.4,25.4,10.6,14.8,8.2,100.2,0.440685988,0.672361466,1
-5,9.8,19.8,4.4,11.4,3,93.4,0.403463577,0.750248653,12.2,21.6,6.8,13,4,107.2,0.43972925,0.809092597,0
-5,11.6,24.6,9.2,14.6,3.8,102.6,0.453929871,0.853161389,10.2,26.8,9.4,17,4.8,109.2,0.478910056,0.76260352,1
12.5,5,20,7,13.6,7.8,103,0.439776154,0.775238095,5.6,19.4,7.4,8.2,3.4,94.4,0.417363075,0.729824561,1
3.5,5.8,21.8,5.6,11.4,4.2,105.2,0.472557639,0.831572872,10,24.8,7.4,11,5.4,110.4,0.482986386,0.69706044,1
2.5,7.6,19.2,6.6,12.4,3.6,96.2,0.453778387,0.789494285,5.8,15.8,9,12.2,5.6,95.4,0.418587679,0.845777778,1
5.5,10.2,19.4,6.6,15,4.2,106.8,0.458803401,0.797364951,12.2,22.6,7,12.4,6.6,110.6,0.486056253,0.744876396,0
14.5,9.4,22.6,6.8,13.4,4.4,107,0.469329598,0.741800024,10.8,23.8,5.8,16.6,6.8,101.6,0.466980279,0.817183601,1
-12,13,22.4,3.8,11,3.6,105,0.485309883,0.680781553,7.2,20.4,9.6,15.2,4.8,108.4,0.465300188,0.688072746,0
6,8.8,22.8,9.8,17,6.2,99.8,0.449775438,0.721106127,8.4,25.8,6.4,7.8,4.2,105.4,0.467022392,0.803007947,1
6,10.4,29,9.2,16.8,5.6,108.6,0.484857831,0.759270186,7.2,20.8,7.4,11.6,3,100.2,0.414550434,0.812987013,1
-2,9.6,19.6,5.6,12.8,4.2,96.8,0.454104738,0.756779221,6.6,18.2,7.4,14,3.6,91.4,0.436278387,0.767227078,1
4,10.4,25.4,6,12,4,108.2,0.452226536,0.761367127,10.8,24.4,8.4,15.6,4.6,102.6,0.446787014,0.867680445,1
8,12.6,28,8.8,13,4.8,117.4,0.49951286,0.804220668,13.4,25.2,9,13.6,4,118.4,0.45133779,0.745714286,1
-2,9.6,26.8,10,13.8,7,106.4,0.47259075,0.69692287,9.6,26.4,9.4,13.6,4.2,113.8,0.497829418,0.726404541,0
10.5,8,22.2,5.4,12.6,5.8,98.8,0.441159912,0.738490676,9.8,23.4,5.8,11.4,3.2,107.6,0.499424773,0.738130935,1
7.5,9.2,24.2,7.4,12,5.6,97.6,0.434717778,0.793044733,7.4,17,7,13.2,6,98.8,0.437053995,0.865222222,1
-5.5,6.2,20.2,6.6,9.2,4,95.6,0.411137778,0.705263158,13,20.2,5.4,13.6,3.8,108.8,0.438660874,0.796506784,1
11.5,5,19.2,7.6,10.6,6.6,100,0.418175532,0.741904762,10.6,21.8,7,11.8,6.8,109.8,0.492179248,0.733209729,1
2.5,10.6,25.4,7.6,11.4,2.8,101.6,0.433052041,0.803179056,11,26.6,7.6,11.4,5.2,117.6,0.506875274,0.689880952,1
-5,11.2,27.4,9.8,14.6,7.6,108.2,0.475794474,0.696362646,9,20.6,5,10.4,3.6,94.6,0.426742929,0.723677225,0
-4.5,11.8,27,6,14.8,5.8,106.8,0.48249752,0.812739156,6.8,23.6,6.6,12.2,4.8,106.4,0.486246857,0.817193787,0
3.5,9,20.6,6.8,12.2,5.8,98.2,0.45297085,0.806389234,9.6,16.8,6.6,14.4,4.4,105,0.45788056,0.797364951,0
-9.5,10.2,23.4,4.8,10.6,3.4,108,0.499509915,0.722613693,7,20.8,8.4,14.4,3.6,108,0.472678524,0.712634149,0
-4.5,8.8,24.6,7.6,7.8,4,102.2,0.44803505,0.763007947,7,20.8,8.6,13.2,3.4,106.4,0.407439572,0.850931677,0
6.5,8.2,19.4,6.4,11.8,4.8,95.8,0.435634709,0.79529032,10.4,24.4,8.2,14.6,5.4,104.8,0.448857902,0.845320197,1
-2,5.4,18.2,5.4,9,4.4,92.4,0.402260967,0.726973684,10.6,25.6,6.6,11.4,7,105.6,0.452189043,0.80045214,1
11.5,10.2,28.6,10,16.8,6.8,110.4,0.466090324,0.799746377,9.2,25.4,9.4,13.6,4,112.4,0.490752058,0.702748627,1
8,9.6,23.2,8.8,15.8,6,96.8,0.433870676,0.670071644,9.6,24.8,6.2,13.4,4,103.6,0.433828603,0.779498996,1
-2,12.6,20.2,4.4,11.2,2.8,106.8,0.491192236,0.723744516,12.6,28.4,8,13.2,4.6,118.4,0.495956088,0.834290598,1
-5,8.8,20,7.4,13,6.2,96.4,0.444915294,0.799142857,8.4,23,6.6,13.6,5,103,0.472472605,0.737598344,0
12,7.8,22.6,5.8,12,4.8,101.2,0.438190409,0.763490676,9,20.6,4.8,12.4,6,96,0.449013829,0.732493506,1
5.5,4.6,18.4,7.6,13.2,6.2,99.4,0.414414145,0.706732348,11.2,20,4.2,13.2,4.4,104.4,0.433070488,0.777994987,1
4,8.6,19.2,7,14,5.8,105.4,0.461001364,0.84537037,10.6,21,8,12.2,5.8,111.4,0.482457026,0.741641876,0
-5,10.8,24.8,4.8,12.4,3.8,113,0.506652773,0.741091954,9.4,22,6.2,10,3.2,92.4,0.422806384,0.707010558,1
7.5,11.4,24.4,6.8,11.8,2.8,100,0.438509144,0.793814507,11,26,7.2,14.2,5.4,105.4,0.474705313,0.809708853,1
13,7,21.2,6,10.6,3.6,103,0.445385531,0.813995726,9,17,6.8,14.4,4.6,101,0.44221791,0.784441874,1
10.5,10.4,21,5.2,13,4.2,108.8,0.430639057,0.757042607,10.4,26.4,6,14.2,4.8,103.6,0.428114318,0.76603476,1
-3.5,12.2,19.8,4.6,10.2,2.2,107,0.487368707,0.725942318,8,23,8.4,8,4.4,99.6,0.451172305,0.770785725,0
-2,6,17.8,5.4,10.4,4.4,92.2,0.416149855,0.655147059,9,22.6,8.4,15,3.8,106,0.419181996,0.839503106,1
1.5,13,31.2,7.8,12.6,3,122.6,0.508088441,0.856512821,9.4,21,8.6,12.6,5.2,95.4,0.437625177,0.763382425,0
16,5,17.6,9.4,15.2,6.2,98.8,0.399360382,0.702026466,9.4,25.4,6.4,13.6,4.8,106.6,0.458215598,0.816748768,1
6.5,9.8,26.8,10,15.4,6.8,106.2,0.447350327,0.813716965,10,27,7.8,11.6,6.4,106,0.480558608,0.754040657,0
7,8.2,22.8,9.2,15.4,5.8,95.4,0.412940444,0.681742732,9.2,21.4,8,11.8,6,101,0.45855082,0.776511278,1
8,10,23.2,8.4,11.8,5,111.6,0.485410628,0.720802005,13.8,25.4,9.2,12.6,3.6,120.4,0.469315318,0.739736025,1
-6.5,7.2,23.4,7.8,14.4,4.4,106,0.483777721,0.840812834,7.4,20.6,8,13,2.2,106.6,0.466156785,0.667131504,1
18,8.8,22,7,13.6,5.8,104.2,0.482286774,0.737598344,12.8,30.4,9.8,14.8,7.2,113.6,0.514311754,0.737123515,1
5,7.6,19.8,5.6,12.6,6.8,94.8,0.434996735,0.699891626,11.6,23.8,5.4,12.8,3.4,112.8,0.503319439,0.729597701,1
6,10,26.2,7,13.8,5.6,108,0.43158427,0.814086708,10.2,19.2,5,10.8,2.6,103.8,0.478698998,0.753116231,0
0,8,17.4,7.4,15,5.2,105.6,0.454737164,0.812731481,9.8,23,7.6,10.4,2.8,96.2,0.442548134,0.701882353,0
14.5,6.4,21.4,6,11,3.8,99.6,0.44422499,0.831495726,9.4,25,7.2,11.2,4.6,103.4,0.474512912,0.787202459,1
6,6.6,24.4,8.8,14,5,106,0.475968663,0.849903743,9,17.4,7.8,13.8,4.8,107.6,0.479191594,0.775423306,1
13,5,17.4,9.4,15.2,4.6,102.6,0.409684225,0.720393813,8.6,21.6,8.8,8.6,4.6,98.8,0.443143631,0.760698006,1
6.5,9,22,5.2,13.2,4.6,106.2,0.440168269,0.737482167,8.6,21.4,7.6,15.6,5.8,95,0.40351013,0.730076065,0
13,7.6,22.6,6.8,14.4,5.4,100.2,0.471355243,0.739063545,9.8,21.4,6.2,13,3.6,111.6,0.489033725,0.774835796,0
6.5,9.8,27,8.4,13.4,6.2,109.2,0.487152015,0.742427754,8.8,22.4,8.4,11.2,6.8,101.6,0.4577135,0.799511278,0
5.5,8.4,26,9.4,14.4,4.2,114.4,0.499842967,0.699415293,13.4,26.2,8.2,15,3.4,120.4,0.478522308,0.754021739,1
9,9.8,25.8,10,14.8,5.6,108.8,0.470553251,0.828209719,10.4,21.6,9.2,11.8,6.2,102.6,0.46511459,0.78883697,1
6,10,21.4,8.8,13.8,7.2,108.6,0.477527083,0.725881007,9.6,24.8,7.6,14.6,4.8,109.2,0.44297186,0.805320197,1
11,10.6,22,5.4,12,3.6,95.4,0.421891163,0.80598842,12,33,10.2,13.6,6.6,115.2,0.540460886,0.754901293,1
7.5,11.6,25,8.2,12.8,4.8,113,0.480520518,0.757944862,11,28.6,7.6,12.2,2.4,121.8,0.496067535,0.866559332,0
-7,9.4,18,6.8,14.4,5.2,108,0.510952157,0.726263642,9,22.4,7.2,13.8,2,112.4,0.484104301,0.722770602,0
7,8.8,23.4,7.2,14.6,4.2,106,0.430641964,0.777964644,8.8,18.8,7.2,15,3.8,104,0.459675435,0.814953704,1
-1,5.8,19.2,4.8,10.6,4.2,93,0.403262259,0.691813725,5.2,22,5.6,11.4,4,101.8,0.454140514,0.881752137,1
5,10.8,21.2,5,11.4,3.4,108.6,0.493773249,0.803408628,9.2,25,8,11.2,4.8,103.4,0.469967458,0.790535793,1
-2,8.6,25.4,9.8,15,3.6,115,0.500966562,0.701095966,8.4,22.2,8.6,10.8,3.4,91,0.416892067,0.727882353,0
-6.5,10,21,7.2,12.4,3,94.6,0.426597045,0.772655087,9,22.8,6.2,13.2,4,98.4,0.465628902,0.73046626,1
6,11.6,26.6,7.6,12,4.6,113.6,0.484035045,0.788897243,6.6,18.6,5.4,12.4,6.4,94.4,0.427536753,0.69433607,1
3.5,9.4,22,8.6,10.2,5,99,0.448247762,0.799119121,10.8,24.4,8.6,8,4.2,107.4,0.459695356,0.790185185,0
4,5.4,22.2,10,13.8,5.4,105.2,0.485424997,0.839903743,9.4,19.6,9.4,10.8,5.8,104.4,0.443658534,0.776576434,0
4.5,10.2,23.2,9.8,14.4,5.4,104.4,0.445098706,0.797153818,8,21.6,6.4,14.6,4.6,108.6,0.456251205,0.744148834,0
10,5.8,18.8,8.8,14.4,3.6,103.2,0.423562471,0.71736351,8,20.8,8.4,16.2,4.6,95.2,0.391207744,0.701767241,1
-3,8.2,20.6,8.8,13.8,7.6,106.2,0.466487548,0.715793288,7,20,4.6,11.8,3.8,97,0.419097026,0.691813725,0
1.5,13.4,31.8,9.2,14.8,5.6,112,0.535377512,0.797220134,13.8,25.2,7.2,15,3.4,120,0.495214476,0.784676501,0
2,9.2,26.6,6.8,12,2.2,114,0.464880265,0.868757134,10.2,18.2,6.6,13,4.2,104.8,0.490701608,0.691760718,1
-9,9.6,24.2,8,14,5.2,111,0.460007356,0.808958503,9.4,23,6.4,11.4,2.6,108.6,0.470368038,0.695973216,0
-2.5,7.8,21.2,6.8,17.4,4.4,94.8,0.398480471,0.684094828,9.8,21.6,9.4,14.6,5.8,104.6,0.437631173,0.821915723,0
-5,7,22.2,9.8,14.8,4.8,108.8,0.481207204,0.7146298,8.2,24.2,8,13,4,110,0.453901152,0.792250358,0
7.5,10.4,24.4,7.2,10.8,4.2,104.2,0.49167321,0.783152735,9.8,27.2,7.8,15.4,4.2,112,0.469465366,0.822699507,0
5.5,10.4,24.8,8.4,7,2.8,109.4,0.471829502,0.808065134,9,19.8,7.6,15.6,5,112.8,0.500824648,0.766382275,0
-2.5,7.6,18.4,8.6,13.2,6.6,101,0.439979729,0.700755694,6,23.2,7,12.4,4.2,101.6,0.468101553,0.874059829,0
4,9.2,20.2,9.6,11,6.4,109,0.459923966,0.796136873,9,18.2,6.6,11.6,2.4,92,0.410703325,0.76460911,1
6,9.4,22.6,9.8,11.2,3.4,94.4,0.43042655,0.779894737,11.2,24.2,7.4,11.2,4.6,108,0.470013306,0.772230576,1
4.5,13.2,32.4,10,15.6,5.8,111.2,0.517650239,0.789325397,8.8,26.2,9.8,10.6,5.2,104.8,0.477316295,0.764332584,0
6.5,8.6,24.8,9.2,14,4.4,116.2,0.488717294,0.790119793,10.2,20,6.8,12,3.4,109.4,0.468520904,0.801190476,1
-8,8.6,20.4,5.4,11.2,7.2,99.4,0.441080512,0.673701149,9.2,22.8,5.2,13,4.8,97.8,0.475813274,0.718582202,0
6.5,7.2,22.8,8.2,14.2,5.4,108,0.450991158,0.724850588,6.2,18.8,5.6,11.8,4,93.8,0.416846387,0.710861345,1
-5.5,10.6,22.2,5.6,12.2,3.8,107.8,0.49136361,0.788024013,10.4,28,8.2,12.6,5.6,109.6,0.495387309,0.749094421,1
11.5,8.8,22.4,6.2,12.2,3.6,109.6,0.481068318,0.747896293,6.8,23.8,10.8,14.4,6,107.2,0.480296791,0.821967625,1
-10,10.6,20.4,6.4,12.2,3.4,113.2,0.482923342,0.797136422,6,20.6,9.2,16.6,4,102.4,0.425772067,0.70736351,0
0,12.2,25.6,7.8,15.4,3.2,118.8,0.491542854,0.807913681,9.2,18.6,7.4,12.6,4,106.2,0.488397888,0.687215264,1
5.5,9.2,19.8,8.8,12,6,107,0.459626467,0.786861511,8.8,19.4,7,15,5,110.8,0.493489814,0.749715608,1
2,9,25.6,5.6,11.8,2.8,115.6,0.473104028,0.902090468,11.2,23.8,7.2,7.2,2.4,110.4,0.462527176,0.830446086,1
12.5,10.2,22.4,7.8,14.2,5,101.2,0.443919206,0.802218753,10,23,6,13.2,4.4,101.4,0.474637884,0.73756105,1
10.5,8.6,24.8,7.8,13.4,4.8,109.4,0.446813523,0.761562528,11,26.6,7.8,15.2,3.8,112.2,0.46805844,0.806807453,1
7,6.6,19.4,5.2,13.8,3.8,92.6,0.413610795,0.702773109,10.6,26.6,7.4,11,4.2,106.2,0.512356971,0.769427245,1
3.5,10.2,23.6,8.8,10.2,3.6,95.8,0.41923511,0.816130031,8.8,18.6,6.8,11.2,2.4,93.2,0.419674617,0.768193339,1
11,8.2,19.8,5.8,13.4,4.2,93.8,0.46768476,0.698974359,10.8,23.2,7,9.2,5.2,107.6,0.461124417,0.777079061,1
10.5,5.8,22.2,6.2,12.8,5.2,98.2,0.452371216,0.877631258,8.2,18.4,9.2,13.4,6.4,101.2,0.442036006,0.72369687,0
2.5,9.6,24.4,9.4,12.4,3.6,120.6,0.501595514,0.767308122,9.8,21.8,6.2,10.6,6.2,104.6,0.470866416,0.695595886,1
-3,8.4,24,9.8,12.4,6.4,100.8,0.460393431,0.77031549,7,21.2,10.6,14.2,5.4,109.6,0.465520929,0.699201229,0
9,12.8,25.2,8.6,16.2,2.8,118.4,0.487888677,0.813131072,12.8,33,9.8,15.4,5.6,111,0.522441168,0.836944444,1
15,8.4,21.8,6,14.4,4.4,106.4,0.47300971,0.777501556,10,19.8,6.4,12,3.4,111.4,0.485780485,0.763312893,1
5.5,7.2,19.8,7.6,17.8,4,96.6,0.395385233,0.773325597,11.4,28.4,9,13,4.4,110.4,0.484831753,0.699888071,1
4,10.2,26.6,7.6,11.6,4.8,110.2,0.453978091,0.788345136,7.2,21.8,8.8,14.6,5,106.2,0.440714478,0.748534799,1
13,7.4,19.6,6,15,4.2,92,0.447843491,0.731915535,7,23.8,10.4,13.4,5.8,109.2,0.474600424,0.834124488,0
11,6.6,22.6,9.4,14.6,3.4,106.6,0.444488928,0.670869257,11,20.4,8.2,12.2,4.4,111.6,0.499616094,0.727774704,1
5,12.8,24.2,7.4,6.4,4,113,0.462217099,0.819334975,7.4,21.8,10,15.6,5.6,109.6,0.46194494,0.75989418,0
-7,9.2,19.8,6.2,10.8,2.6,96.6,0.431995292,0.809731801,8.4,22.4,6.8,15,4.2,105.4,0.466198116,0.784908964,1
6.5,10.4,21.8,8.6,9.6,4,96.4,0.423811769,0.809463364,10.2,26,6.8,11.4,4,104.6,0.489517465,0.763235294,0
-7.5,11.4,28.2,7,14.8,3.6,113.6,0.472513125,0.834538546,5.2,23.4,7,13.4,6,97.6,0.452371216,0.888088774,0
8.5,11,28.4,8.4,12.6,3.2,107.6,0.485616067,0.736925108,11,25.6,8.6,9.2,7,112,0.478421068,0.766552746,0
11.5,10.8,23.8,7.6,15.8,4.6,102.8,0.45642271,0.773116586,10,20.4,7.2,14.6,5.2,108.6,0.484786348,0.732996032,1
-3,7.8,20.8,6.2,17.2,3.2,97.4,0.405204355,0.760749532,7.2,22,8.2,13.4,5,105.2,0.456571141,0.758653846,1
3.5,9.8,26.8,5,10.6,2.4,113.6,0.470778446,0.862929629,7.6,18.4,7.6,13.2,6.2,97.6,0.436463717,0.719870783,0
8,9.2,19.6,7.6,12,5.6,107,0.455028766,0.811924168,9.6,24.6,6.8,12.8,4.4,103.2,0.478724571,0.678632479,1
5.5,10.6,21.8,7,10.6,5.4,103.6,0.471623992,0.678176531,8.6,24.2,9,12,7.6,100.8,0.451348359,0.732605052,1
9.5,8.4,22.2,9.2,11.4,2.6,117.4,0.502055284,0.781982035,12.4,31.6,9.8,14.2,8,110,0.502711073,0.817301587,1
-7.5,11.8,23.8,7.4,16.4,3,113,0.461490356,0.813131072,5.8,22.8,8.2,14.2,4,110.4,0.476132553,0.698075139,0
-2,8.6,21.4,9.4,14.4,5.4,101.8,0.429741873,0.7825,11.4,24.2,7.2,16,4.8,100.4,0.435579337,0.801290499,0
3,13,24.6,9.8,7.8,4.2,114.6,0.47387655,0.836001642,8.4,22,9.2,12.2,2.2,114.6,0.494502617,0.743072944,1
11,9.4,26.6,8.4,11.6,4.6,112,0.461970099,0.775011803,11.4,25.2,7,13,4.2,107.8,0.466861129,0.643026418,1
3,10,23.4,7.8,14.2,6.4,111,0.504414047,0.734640769,9.8,22.2,7,11.4,4.6,109.6,0.445404706,0.846469622,1
3,8.6,24.8,5.4,11,3.6,111.6,0.465677871,0.833299999,10.2,24.8,8.2,9.6,6.4,112.6,0.469792659,0.803695603,0
6,11,25.6,6.6,12.4,3.4,105.6,0.502179802,0.754901961,9,20.4,10.6,17.2,5,105.4,0.445711173,0.796560847,1
-5,11.4,26.4,7.4,12.6,4,107.6,0.465942154,0.766164875,5.6,22.8,8.4,13.4,4.6,97.4,0.448200093,0.876088774,1
9,9.8,22,7,11,2.8,99.2,0.444815805,0.792588944,9,24.2,9.2,13.4,7.8,103.2,0.459140566,0.774897543,1
14,6.8,24,8,10.4,5.2,112.2,0.476143649,0.805629615,13.6,31,8.4,15,8.4,115,0.517471032,0.816446886,1
-2.5,11.4,21.6,7.8,10.4,3.4,98.8,0.435238431,0.866130031,7.6,19.6,5.6,14.6,4.2,96.6,0.464278461,0.723523927,1
6,11.8,21.6,9.4,10.2,5.8,115,0.457205885,0.816632128,11,23,7.2,11,5.6,102.6,0.477142094,0.670218972,1
2.5,9,19.6,6.6,12,5.8,103.4,0.454966661,0.750512605,12.6,23,9.2,9.6,4.4,112.8,0.478590649,0.825395581,0
-3,9.2,21.2,7.4,14,6.8,110.2,0.497591435,0.758032581,6.6,20.8,5.6,13.2,4.4,94.6,0.415696081,0.71012605,0
-2.5,8.6,20.8,9.4,16.6,5.8,102.4,0.440949269,0.821703704,9.8,23,6.6,11.4,3.2,98.2,0.434055726,0.781477833,0
7.5,9.8,26.4,4.4,10.4,3.2,113.4,0.477626627,0.79011063,11.8,22.6,8,15.8,3.2,114.2,0.4608667,0.793565854,1
4,12.6,26.4,7.6,12.8,3.6,109.2,0.475383021,0.639851815,11.6,27.2,7.6,15,3.8,113.8,0.481243284,0.801571513,0
13.5,7,20,7.8,13.6,4.2,101,0.455770308,0.769035948,9.2,23,8.6,13.6,7.8,101,0.455731475,0.780453098,0
-8.5,13,31.6,8.4,14,9,118,0.512373782,0.828113553,6.2,23,8,16.2,5.6,109.6,0.469434878,0.716653605,0
11,12.4,21.8,7.6,11.2,4.4,99,0.439628675,0.853272888,10.4,21,6.8,12,4,115.4,0.505925412,0.794685442,1
-5.5,10.6,26.4,7,12.6,4,104.4,0.45991759,0.800386473,11,26.8,7.2,15.4,4.6,105.2,0.444693676,0.806581504,0
1,10.6,24.4,8.6,14.4,5,108.6,0.46936978,0.791590909,9.2,24,9.2,12.4,4,109.4,0.435417582,0.828857957,1
4.5,10.2,24.8,6.8,12.8,4.4,102.6,0.485689502,0.740422323,10.8,22.2,6.6,11.8,4.6,109.8,0.447651897,0.880952381,1
-6,10.2,23.4,9.2,12.4,2,112.8,0.476166892,0.748201149,6.2,23.2,8,13,5.2,97.8,0.448329242,0.827755441,0
-1,10.2,25.2,7.2,14.4,3.6,106,0.469107744,0.765709444,7.6,20.6,7,17.6,3.4,94.4,0.398276644,0.716184315,1
